mean_test_score,params,n_neighbors,algorithm,weights,p
0.9137808433477922,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",8,brute,distance,1
0.9147242172130176,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",8,brute,uniform,2
0.9127023631752353,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",8,brute,distance,2
0.912617032875868,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",9,brute,uniform,1
0.9122152693830146,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",9,brute,distance,1
0.912617032875868,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",9,brute,uniform,2
0.913082794093247,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",9,brute,distance,2
0.9120422384981868,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",10,brute,uniform,1
0.9135390741662519,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",10,brute,distance,1
0.9120422384981868,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",10,brute,uniform,2
0.9116855104411101,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",10,brute,distance,2
0.9090639740216645,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",11,brute,uniform,1
0.9112979686648177,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",11,brute,distance,1
