mean_test_score,params,n_neighbors,algorithm,weights,p
0.8925703382398253,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",11,brute,distance,1
0.90693664225272,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,brute,uniform,2
0.8909419516935694,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,brute,distance,2
0.9081905235961981,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,brute,uniform,1
0.8926189291047428,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,brute,distance,1
0.9081905235961981,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,brute,uniform,2
0.8904998933371259,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,brute,distance,2
0.9060572661120198,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,brute,uniform,1
0.891288013463225,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,brute,distance,1
0.9060572661120198,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,brute,uniform,2
0.8889675033776576,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,brute,distance,2
0.9070717485600511,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,brute,uniform,1
0.8905046339093129,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,brute,distance,1
0.9070717485600511,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,brute,uniform,2
0.8884614472966887,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,brute,distance,2
0.9075268434900092,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,brute,uniform,1
0.8915617815070279,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,brute,distance,1
0.9075268434900092,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,brute,uniform,2
0.8899997629713907,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,brute,distance,2
